"sampleDate","Length..mm.","Species"
"2014-03-23",710,"chinook"
"2014-03-23",730,"chinook"
"2014-03-23",725,"chinook"
"2014-03-23",740,"chinook"
"2014-03-23",760,"chinook"
"2014-03-23",715,"chinook"
"2014-03-23",755,"chinook"
"2014-03-28",690,"chinook"
"2014-03-28",680,"chinook"
"2014-03-28",705,"chinook"
"2014-03-28",665,"chinook"
"2014-03-28",680,"chinook"
"2014-03-28",675,"chinook"
"2014-03-28",695,"chinook"
"2014-03-28",715,"chinook"
"2014-03-28",715,"chinook"
"2014-03-28",690,"chinook"
"2014-03-28",650,"chinook"
"2014-03-28",675,"chinook"
"2014-03-29",670,"chinook"
"2014-03-29",665,"chinook"
"2014-03-29",720,"chinook"
"2014-03-29",705,"chinook"
"2014-03-29",640,"chinook"
"2014-03-29",630,"chinook"
"2014-03-29",705,"chinook"
"2014-03-29",710,"chinook"
"2014-03-29",675,"chinook"
"2014-03-29",720,"chinook"
"2014-04-04",670,"chinook"
"2014-04-04",691,"chinook"
"2014-04-04",700,"chinook"
"2014-04-04",650,"chinook"
"2014-04-04",660,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-03-21",740,"chinook"
"2014-03-21",715,"chinook"
"2014-03-21",710,"chinook"
"2014-03-24",710,"chinook"
"2014-04-04",670,"chinook"
"2014-04-04",640,"chinook"
"2014-04-04",650,"chinook"
"2014-04-16",760,"chinook"
"2014-04-16",655,"chinook"
"2014-04-16",735,"chinook"
"2014-04-16",760,"chinook"
"2014-04-16",830,"chinook"
"2014-07-07",745,"chinook"
"2014-07-07",770,"chinook"
"2014-07-07",780,"chinook"
"2014-07-07",800,"chinook"
"2014-07-07",800,"chinook"
"2014-07-08",680,"chinook"
"2014-07-08",735,"chinook"
"2014-07-08",760,"chinook"
"2014-07-08",740,"chinook"
"2014-07-08",760,"chinook"
"2014-07-08",660,"chinook"
"2014-07-08",755,"chinook"
"2014-07-08",730,"chinook"
"2014-07-08",740,"chinook"
"2014-07-08",720,"chinook"
"2014-08-17",620,"chinook"
"2014-08-17",620,"chinook"
"2014-08-17",750,"chinook"
"2014-08-17",640,"chinook"
"2014-08-17",660,"chinook"
"2014-08-17",720,"chinook"
"2014-08-17",675,"chinook"
"2014-08-17",650,"chinook"
"2014-08-17",700,"chinook"
"2014-08-17",705,"chinook"
"2014-08-17",630,"chinook"
"2014-08-17",685,"chinook"
"2014-08-17",710,"chinook"
"2014-08-17",725,"chinook"
"2014-03-24",735,"chinook"
"2014-03-26",830,"chinook"
"2014-03-26",785,"chinook"
"2014-03-26",800,"chinook"
"2014-03-26",795,"chinook"
"2014-03-26",840,"chinook"
"2014-03-26",750,"chinook"
"2014-03-26",750,"chinook"
"2014-03-26",775,"chinook"
"2014-03-26",640,"chinook"
"2014-03-26",700,"chinook"
"2014-03-26",730,"chinook"
"2014-03-26",695,"chinook"
"2014-03-26",790,"chinook"
"2014-04-03",780,"chinook"
"2014-04-03",750,"chinook"
"2014-04-03",795,"chinook"
"2014-04-03",710,"chinook"
"2014-04-03",685,"chinook"
"2014-04-03",700,"chinook"
"2014-04-03",860,"chinook"
"2014-04-04",790,"chinook"
"2014-04-04",645,"chinook"
"2014-04-08",730,"chinook"
"2014-04-08",835,"chinook"
"2014-04-08",695,"chinook"
"2014-04-09",830,"chinook"
"2014-04-16",725,"chinook"
"2014-04-16",710,"chinook"
"2014-04-16",720,"chinook"
"2014-04-16",815,"chinook"
"2014-04-16",625,"chinook"
"2014-04-16",715,"chinook"
"2014-04-16",690,"chinook"
"2014-01-14",670,"chinook"
"2014-01-14",665,"chinook"
"2014-01-16",685,"chinook"
"2014-08-17",715,"chinook"
"2014-08-17",645,"chinook"
"2014-08-17",715,"chinook"
"2014-08-17",670,"chinook"
"2014-08-17",730,"chinook"
"2014-08-17",660,"chinook"
"2014-08-17",670,"chinook"
"2014-08-17",640,"chinook"
"2014-08-17",725,"chinook"
"2014-08-17",680,"chinook"
"2014-08-17",685,"chinook"
"2014-08-17",710,"chinook"
"2014-08-17",670,"chinook"
"2014-08-17",680,"chinook"
"2014-08-17",650,"chinook"
"2014-08-17",650,"chinook"
"2014-08-17",685,"chinook"
"2014-10-24",670,"chinook"
"2014-10-24",720,"chinook"
"2014-10-24",765,"chinook"
"2014-10-24",765,"chinook"
"2014-10-24",690,"chinook"
"2014-10-24",650,"chinook"
"2014-10-24",685,"chinook"
"2014-10-24",645,"chinook"
"2014-10-24",645,"chinook"
"2014-10-24",670,"chinook"
"2014-10-24",670,"chinook"
"2014-10-24",655,"chinook"
"2014-10-24",675,"chinook"
"2014-10-24",700,"chinook"
"2014-10-24",690,"chinook"
"2014-10-24",710,"chinook"
"2014-10-24",665,"chinook"
"2014-10-26",680,"chinook"
"2014-10-26",710,"chinook"
"2014-10-26",720,"chinook"
"2014-01-17",770,"chinook"
"2014-01-21",710,"chinook"
"2014-01-22",765,"chinook"
"2014-01-23",695,"chinook"
"2014-01-27",800,"chinook"
"2014-01-29",735,"chinook"
"2014-10-26",775,"chinook"
"2014-10-26",725,"chinook"
"2014-10-26",730,"chinook"
"2014-10-26",720,"chinook"
"2014-10-26",720,"chinook"
"2014-10-26",710,"chinook"
"2014-10-26",760,"chinook"
"2014-10-26",710,"chinook"
"2014-10-26",740,"chinook"
"2014-10-26",720,"chinook"
"2014-10-26",725,"chinook"
"2014-10-26",725,"chinook"
"2014-10-26",695,"chinook"
"2014-10-26",795,"chinook"
"2014-10-28",690,"chinook"
"2014-10-28",650,"chinook"
"2014-10-28",685,"chinook"
"2014-10-28",645,"chinook"
"2014-10-28",720,"chinook"
"2014-10-28",670,"chinook"
"2014-10-28",670,"chinook"
"2014-10-28",645,"chinook"
"2014-10-28",660,"chinook"
"2014-10-28",650,"chinook"
"2014-10-29",610,"chinook"
"2014-10-29",660,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",820,"chinook"
"2014-07-08",760,"chinook"
"2014-07-08",780,"chinook"
"2014-07-08",690,"chinook"
"2014-07-08",700,"chinook"
"2014-07-08",680,"chinook"
"2014-07-08",750,"chinook"
"2014-07-08",730,"chinook"
"2014-07-08",740,"chinook"
"2014-07-08",740,"chinook"
"2014-08-17",NA,"chinook"
"2014-08-17",NA,"chinook"
"2014-08-17",NA,"chinook"
"2014-08-17",NA,"chinook"
"2014-08-17",NA,"chinook"
"2014-08-17",NA,"chinook"
"2014-08-17",NA,"chinook"
"2014-08-17",NA,"chinook"
"2014-08-17",NA,"chinook"
"2014-08-17",NA,"chinook"
"2014-08-19",NA,"chinook"
"2014-08-19",NA,"chinook"
"2014-08-19",NA,"chinook"
"2014-08-19",NA,"chinook"
"2014-08-19",NA,"chinook"
"2014-08-19",NA,"chinook"
"2014-08-19",NA,"chinook"
"2014-08-19",NA,"chinook"
"2014-08-19",NA,"chinook"
"2014-02-19",825,"chinook"
"2014-02-22",760,"chinook"
"2014-02-28",800,"chinook"
"2014-03-05",775,"chinook"
"2014-03-20",655,"chinook"
"2014-03-21",645,"chinook"
"2014-03-21",790,"chinook"
"2014-03-21",795,"chinook"
"2014-03-28",755,"chinook"
"2014-07-08",705,"chinook"
"2014-07-08",720,"chinook"
"2014-07-08",760,"chinook"
"2014-07-08",665,"chinook"
"2014-07-08",800,"chinook"
"2014-07-08",750,"chinook"
"2014-07-08",760,"chinook"
"2014-07-08",765,"chinook"
"2014-07-08",755,"chinook"
"2014-07-08",785,"chinook"
"2014-07-08",730,"chinook"
"2014-07-08",775,"chinook"
"2014-07-08",730,"chinook"
"2014-07-08",745,"chinook"
"2014-07-08",755,"chinook"
"2014-07-08",705,"chinook"
"2014-07-08",770,"chinook"
"2014-07-08",810,"chinook"
"2014-07-08",835,"chinook"
"2014-07-08",740,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-01-30",655,"chinook"
"2014-01-30",630,"chinook"
"2014-01-31",730,"chinook"
"2014-01-31",765,"chinook"
"2014-01-31",760,"chinook"
"2014-01-31",680,"chinook"
"2014-01-31",700,"chinook"
"2014-01-31",650,"chinook"
"2014-01-31",680,"chinook"
"2014-01-31",620,"chinook"
"2014-01-31",645,"chinook"
"2014-01-31",650,"chinook"
"2014-02-01",690,"chinook"
"2014-02-01",645,"chinook"
"2014-02-01",640,"chinook"
"2014-02-01",655,"chinook"
"2014-02-01",670,"chinook"
"2014-02-01",640,"chinook"
"2014-02-01",645,"chinook"
"2014-02-01",800,"chinook"
"2014-02-01",750,"chinook"
"2014-02-01",690,"chinook"
"2014-02-04",710,"chinook"
"2014-02-04",750,"chinook"
"2014-02-04",700,"chinook"
"2014-02-04",680,"chinook"
"2014-02-04",665,"chinook"
"2014-02-04",675,"chinook"
"2014-02-04",705,"chinook"
"2014-02-04",685,"chinook"
"2014-02-04",640,"chinook"
"2014-02-04",690,"chinook"
"2014-02-04",835,"chinook"
"2014-02-04",760,"chinook"
"2014-02-04",730,"chinook"
"2014-02-04",770,"chinook"
"2014-02-04",675,"chinook"
"2014-02-04",665,"chinook"
"2014-02-04",700,"chinook"
"2014-02-04",640,"chinook"
"2014-02-04",650,"chinook"
"2014-02-04",690,"chinook"
"2014-02-06",680,"chinook"
"2014-02-06",660,"chinook"
"2014-02-06",690,"chinook"
"2014-02-06",685,"chinook"
"2014-07-06",650,"chinook"
"2014-07-06",650,"chinook"
"2014-07-06",700,"chinook"
"2014-07-06",650,"chinook"
"2014-07-06",750,"chinook"
"2014-07-06",700,"chinook"
"2014-07-06",700,"chinook"
"2014-07-07",660,"chinook"
"2014-07-07",750,"chinook"
"2014-07-07",710,"chinook"
"2014-07-07",655,"chinook"
"2014-07-07",710,"chinook"
"2014-07-07",745,"chinook"
"2014-07-07",710,"chinook"
"2014-07-07",680,"chinook"
"2014-07-07",675,"chinook"
"2014-07-07",715,"chinook"
"2014-07-08",710,"chinook"
"2014-07-08",660,"chinook"
"2014-07-08",805,"chinook"
"2014-07-08",680,"chinook"
"2014-07-08",720,"chinook"
"2014-07-08",710,"chinook"
"2014-07-08",770,"chinook"
"2014-07-08",715,"chinook"
"2014-07-08",675,"chinook"
"2014-07-08",665,"chinook"
"2014-07-08",650,"chinook"
"2014-07-08",650,"chinook"
"2014-07-08",715,"chinook"
"2014-07-08",685,"chinook"
"2014-07-08",710,"chinook"
"2014-07-08",690,"chinook"
"2014-07-08",665,"chinook"
"2014-07-08",665,"chinook"
"2014-05-08",830,"chinook"
"2014-05-08",680,"chinook"
"2014-05-15",720,"chinook"
"2014-05-21",755,"chinook"
"2014-05-21",715,"chinook"
"2014-05-23",NA,"chinook"
"2014-05-28",695,"chinook"
"2014-05-28",775,"chinook"
"2014-05-30",700,"chinook"
"2014-06-26",630,"chinook"
"2014-07-08",670,"chinook"
"2014-07-08",710,"chinook"
"2014-07-09",730,"chinook"
"2014-07-09",660,"chinook"
"2014-07-09",665,"chinook"
"2014-07-09",690,"chinook"
"2014-07-09",735,"chinook"
"2014-07-09",710,"chinook"
"2014-07-09",670,"chinook"
"2014-07-09",660,"chinook"
"2014-07-09",710,"chinook"
"2014-10-18",650,"chinook"
"2014-10-18",670,"chinook"
"2014-10-18",670,"chinook"
"2014-10-18",690,"chinook"
"2014-10-18",650,"chinook"
"2014-10-18",650,"chinook"
"2014-10-18",675,"chinook"
"2014-10-18",720,"chinook"
"2014-10-18",690,"chinook"
"2014-10-18",700,"chinook"
"2014-10-18",630,"chinook"
"2014-10-18",655,"chinook"
"2014-10-18",680,"chinook"
"2014-10-18",635,"chinook"
"2014-10-18",630,"chinook"
"2014-10-18",650,"chinook"
"2014-10-18",655,"chinook"
"2014-10-18",675,"chinook"
"2014-10-18",640,"chinook"
"2014-10-18",630,"chinook"
"2014-10-18",640,"chinook"
"2014-10-18",665,"chinook"
"2014-10-18",680,"chinook"
"2014-10-18",635,"chinook"
"2014-10-18",630,"chinook"
"2014-10-18",670,"chinook"
"2014-06-26",645,"chinook"
"2014-05-05",640,"chinook"
"2014-05-05",770,"chinook"
"2014-05-05",760,"chinook"
"2014-05-07",800,"chinook"
"2014-05-07",740,"chinook"
"2014-05-07",820,"chinook"
"2014-05-07",645,"chinook"
"2014-05-12",810,"chinook"
"2014-10-19",710,"chinook"
"2014-10-19",670,"chinook"
"2014-10-19",710,"chinook"
"2014-10-19",770,"chinook"
"2014-10-19",630,"chinook"
"2014-10-19",645,"chinook"
"2014-10-19",690,"chinook"
"2014-10-19",695,"chinook"
"2014-10-19",625,"chinook"
"2014-10-20",695,"chinook"
"2014-10-20",720,"chinook"
"2014-10-20",720,"chinook"
"2014-10-20",745,"chinook"
"2014-10-20",725,"chinook"
"2014-10-20",665,"chinook"
"2014-10-20",700,"chinook"
"2014-10-20",625,"chinook"
"2014-10-20",665,"chinook"
"2014-10-20",620,"chinook"
"2014-10-20",680,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-07-06",NA,"chinook"
"2014-02-06",640,"chinook"
"2014-02-06",690,"chinook"
"2014-02-06",790,"chinook"
"2014-02-06",730,"chinook"
"2014-07-07",730,"chinook"
"2014-08-18",785,"chinook"
"2014-08-18",690,"chinook"
"2014-08-18",725,"chinook"
"2014-08-18",645,"chinook"
"2014-08-18",790,"chinook"
"2014-08-18",705,"chinook"
"2014-08-18",630,"chinook"
"2014-08-18",680,"chinook"
"2014-08-18",715,"chinook"
"2014-08-18",735,"chinook"
"2014-08-18",645,"chinook"
"2014-08-18",605,"chinook"
"2014-08-18",670,"chinook"
"2014-08-18",750,"chinook"
"2014-08-18",680,"chinook"
"2014-08-18",695,"chinook"
"2014-08-18",735,"chinook"
"2014-08-18",700,"chinook"
"2014-08-18",670,"chinook"
"2014-08-18",680,"chinook"
"2014-08-18",700,"chinook"
"2014-08-18",745,"chinook"
"2014-08-18",655,"chinook"
"2014-08-18",700,"chinook"
"2014-08-18",620,"chinook"
"2014-08-18",730,"chinook"
"2014-08-18",730,"chinook"
"2014-08-18",645,"chinook"
"2014-08-18",720,"chinook"
"2014-08-18",680,"chinook"
"2014-08-18",665,"chinook"
"2014-08-18",725,"chinook"
"2014-08-18",690,"chinook"
"2014-08-18",715,"chinook"
"2014-08-18",690,"chinook"
"2014-08-18",675,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-08",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-09",NA,"chinook"
"2014-07-05",720,"chinook"
"2014-07-05",755,"chinook"
"2014-07-05",700,"chinook"
"2014-07-05",830,"chinook"
"2014-07-05",790,"chinook"
"2014-07-05",715,"chinook"
"2014-07-05",760,"chinook"
"2014-07-05",830,"chinook"
"2014-07-05",710,"chinook"
"2014-07-05",790,"chinook"
"2014-07-05",780,"chinook"
"2014-07-05",640,"chinook"
"2014-07-05",720,"chinook"
"2014-07-05",660,"chinook"
"2014-08-18",670,"chinook"
"2014-08-18",725,"chinook"
"2014-08-18",705,"chinook"
"2014-08-18",690,"chinook"
"2014-08-18",780,"chinook"
"2014-08-18",635,"chinook"
"2014-08-18",710,"chinook"
"2014-08-18",690,"chinook"
"2014-08-19",765,"chinook"
"2014-08-19",710,"chinook"
"2014-07-07",770,"chinook"
"2014-07-07",660,"chinook"
"2014-07-07",670,"chinook"
"2014-07-07",825,"chinook"
"2014-07-07",930,"chinook"
"2014-07-07",675,"chinook"
"2014-07-07",670,"chinook"
"2014-07-07",660,"chinook"
"2014-07-07",660,"chinook"
"2014-07-07",680,"chinook"
"2014-07-07",670,"chinook"
"2014-07-07",605,"chinook"
"2014-07-07",670,"chinook"
"2014-07-07",780,"chinook"
"2014-07-07",730,"chinook"
"2014-07-07",755,"chinook"
"2014-07-07",720,"chinook"
"2014-07-08",710,"chinook"
"2014-07-08",745,"chinook"
"2014-07-08",765,"chinook"
"2014-07-08",720,"chinook"
"2014-07-08",775,"chinook"
"2014-07-08",760,"chinook"
"2014-07-08",690,"chinook"
"2014-07-08",795,"chinook"
"2014-07-08",810,"chinook"
"2014-07-08",680,"chinook"
"2014-07-07",700,"chinook"
"2014-07-07",700,"chinook"
"2014-07-07",630,"chinook"
"2014-07-07",675,"chinook"
"2014-07-07",905,"chinook"
"2014-07-07",660,"chinook"
"2014-07-07",740,"chinook"
"2014-07-07",730,"chinook"
"2014-07-07",735,"chinook"
"2014-07-07",705,"chinook"
"2014-07-07",710,"chinook"
"2014-07-07",710,"chinook"
"2014-07-07",655,"chinook"
"2014-07-07",665,"chinook"
"2014-07-07",660,"chinook"
"2014-07-07",625,"chinook"
"2014-06-21",740,"chinook"
"2014-07-08",770,"chinook"
"2014-07-08",730,"chinook"
"2014-07-08",670,"chinook"
"2014-07-08",710,"chinook"
"2014-07-08",725,"chinook"
"2014-07-08",710,"chinook"
"2014-07-08",695,"chinook"
"2014-07-08",710,"chinook"
"2014-07-08",730,"chinook"
"2014-07-08",750,"chinook"
"2014-07-08",760,"chinook"
"2014-07-08",760,"chinook"
"2014-07-08",700,"chinook"
"2014-07-08",670,"chinook"
"2014-07-08",720,"chinook"
"2014-07-08",675,"chinook"
"2014-07-08",710,"chinook"
"2014-07-08",735,"chinook"
"2014-07-08",695,"chinook"
"2014-07-05",755,"chinook"
"2014-07-05",760,"chinook"
"2014-07-05",750,"chinook"
"2014-07-05",640,"chinook"
"2014-07-05",680,"chinook"
"2014-07-05",720,"chinook"
"2014-07-05",725,"chinook"
"2014-07-05",720,"chinook"
"2014-07-05",670,"chinook"
"2014-07-05",640,"chinook"
"2014-07-05",770,"chinook"
"2014-07-05",740,"chinook"
"2014-07-05",790,"chinook"
"2014-07-05",650,"chinook"
"2014-07-05",780,"chinook"
"2014-07-05",695,"chinook"
"2014-07-05",750,"chinook"
"2014-07-05",750,"chinook"
"2014-07-07",710,"chinook"
"2014-07-07",690,"chinook"
"2014-07-07",650,"chinook"
"2014-07-07",750,"chinook"
"2014-07-07",770,"chinook"
"2014-07-07",750,"chinook"
"2014-07-07",NA,"chinook"
"2014-07-07",740,"chinook"
"2014-07-07",730,"chinook"
"2014-07-07",680,"chinook"
"2014-07-07",615,"chinook"
"2014-07-07",660,"chinook"
"2014-07-07",675,"chinook"
"2014-07-07",710,"chinook"
"2014-07-07",780,"chinook"
"2014-07-07",675,"chinook"
"2014-07-07",770,"chinook"
"2014-07-07",670,"chinook"
"2014-07-07",630,"chinook"
"2014-07-07",690,"chinook"
"2014-07-07",780,"chinook"
"2014-07-07",760,"chinook"
"2014-07-07",685,"chinook"
"2014-07-07",640,"chinook"
"2014-07-07",755,"chinook"
"2014-07-07",730,"chinook"
"2014-07-07",600,"chinook"
"2014-07-07",760,"chinook"
"2014-07-08",710,"chinook"
"2014-07-08",780,"chinook"
"2014-08-19",865,"chinook"
"2014-08-19",710,"chinook"
"2014-08-19",630,"chinook"
"2014-08-19",650,"chinook"
"2014-08-19",825,"chinook"
"2014-08-19",660,"chinook"
"2014-08-19",770,"chinook"
"2014-06-21",650,"chinook"
"2014-06-21",805,"chinook"
"2014-06-23",700,"chinook"
"2014-06-26",700,"chinook"
"2014-06-26",620,"chinook"
"2014-05-06",820,"chinook"
"2014-05-08",690,"chinook"
"2014-05-08",610,"chinook"
"2014-05-08",740,"chinook"
"2014-05-08",700,"chinook"
"2014-05-09",710,"chinook"
"2014-05-09",680,"chinook"
"2014-05-09",735,"chinook"
"2014-05-09",795,"chinook"
"2014-05-09",695,"chinook"
"2014-05-09",780,"chinook"
"2014-05-09",720,"chinook"
"2014-05-12",660,"chinook"
"2014-05-12",670,"chinook"
"2014-05-12",730,"chinook"
"2014-05-12",715,"chinook"
"2014-05-12",880,"chinook"
"2014-05-12",840,"chinook"
"2014-05-13",750,"chinook"
"2014-05-13",665,"chinook"
"2014-05-13",660,"chinook"
"2014-05-13",910,"chinook"
"2014-05-13",820,"chinook"
"2014-05-14",805,"chinook"
"2014-05-14",630,"chinook"
"2014-05-14",820,"chinook"
"2014-05-14",770,"chinook"
"2014-05-15",760,"chinook"
"2014-05-15",630,"chinook"
"2014-05-15",680,"chinook"
"2014-05-15",655,"chinook"
"2014-05-15",870,"chinook"
"2014-05-15",775,"chinook"
"2014-07-05",750,"chinook"
"2014-07-05",730,"chinook"
"2014-07-05",680,"chinook"
"2014-07-05",680,"chinook"
"2014-07-05",640,"chinook"
"2014-07-05",740,"chinook"
"2014-07-05",760,"chinook"
"2014-07-05",800,"chinook"
"2014-08-15",650,"chinook"
"2014-08-15",875,"chinook"
"2014-08-15",720,"chinook"
"2014-08-15",660,"chinook"
"2014-08-15",570,"chinook"
"2014-08-15",660,"chinook"
"2014-08-15",730,"chinook"
"2014-08-15",730,"chinook"
"2014-08-15",710,"chinook"
"2014-08-15",615,"chinook"
"2014-08-17",635,"chinook"
"2014-08-17",660,"chinook"
"2014-08-17",600,"chinook"
"2014-08-17",605,"chinook"
"2014-08-17",600,"chinook"
"2014-08-17",620,"chinook"
"2014-08-17",675,"chinook"
"2014-08-17",615,"chinook"
"2014-08-17",630,"chinook"
"2014-08-17",620,"chinook"
"2014-08-19",730,"chinook"
"2014-08-19",675,"chinook"
"2014-08-19",715,"chinook"
"2014-08-19",710,"chinook"
"2014-08-19",690,"chinook"
